,YEAR,SITE,RACE,SEX,COUNT,POPULATION
475,2000,Corpus,White,Female,2604,116819133
476,2000,"Corpus and Uterus, NOS",American Indian/Alaska Native,Female,19,1500265
477,2000,"Corpus and Uterus, NOS",Asian/Pacific Islander,Female,109,6146632
478,2000,"Corpus and Uterus, NOS",Black,Female,1060,19252974
479,2000,"Corpus and Uterus, NOS",Hispanic,Female,277,17318115
480,2000,"Corpus and Uterus, NOS",White,Female,5397,116819133
481,2000,Esophagus,American Indian/Alaska Native,Male,36,1493056
482,2000,Esophagus,Asian/Pacific Islander,Female,41,6146632
483,2000,Esophagus,Asian/Pacific Islander,Male,87,5810867
484,2000,Esophagus,Black,Female,485,19252974
485,2000,Esophagus,Black,Male,1170,17475735
486,2000,Esophagus,Hispanic,Female,92,17318115
487,2000,Esophagus,Hispanic,Male,292,18340219
488,2000,Esophagus,White,Female,2420,116819133
489,2000,Esophagus,White,Male,7986,113663749
490,2000,Eye and Orbit,White,Female,97,116819133
491,2000,Eye and Orbit,White,Male,121,113663749
492,2000,Female Breast,American Indian/Alaska Native,Female,130,1500265
493,2000,Female Breast,Asian/Pacific Islander,Female,614,6146632
494,2000,Female Breast,Black,Female,5361,19252974
495,2000,Female Breast,Hispanic,Female,1670,17318115
496,2000,Female Breast,White,Female,35767,116819133
497,2000,Floor of Mouth,Black,Male,17,17475735
498,2000,Floor of Mouth,White,Female,47,116819133
499,2000,Floor of Mouth,White,Male,78,113663749
500,2000,Gallbladder,Asian/Pacific Islander,Female,34,6146632
501,2000,Gallbladder,Asian/Pacific Islander,Male,26,5810867
502,2000,Gallbladder,Black,Female,141,19252974
503,2000,Gallbladder,Black,Male,49,17475735
504,2000,Gallbladder,Hispanic,Female,142,17318115
505,2000,Gallbladder,Hispanic,Male,53,18340219
506,2000,Gallbladder,White,Female,1196,116819133
507,2000,Gallbladder,White,Male,486,113663749
508,2000,Gum and Other Mouth,Black,Female,47,19252974
509,2000,Gum and Other Mouth,Black,Male,102,17475735
510,2000,Gum and Other Mouth,Hispanic,Male,29,18340219
511,2000,Gum and Other Mouth,White,Female,497,116819133
512,2000,Gum and Other Mouth,White,Male,537,113663749
513,2000,Hodgkin Lymphoma,Black,Female,53,19252974
514,2000,Hodgkin Lymphoma,Black,Male,57,17475735
515,2000,Hodgkin Lymphoma,Hispanic,Female,32,17318115
516,2000,Hodgkin Lymphoma,Hispanic,Male,63,18340219
517,2000,Hodgkin Lymphoma,White,Female,540,116819133
518,2000,Hodgkin Lymphoma,White,Male,616,113663749
519,2000,Hypopharynx,Black,Male,57,17475735
520,2000,Hypopharynx,White,Female,59,116819133
521,2000,Hypopharynx,White,Male,220,113663749
522,2000,Kidney and Renal Pelvis,American Indian/Alaska Native,Female,21,1500265
523,2000,Kidney and Renal Pelvis,American Indian/Alaska Native,Male,43,1493056
524,2000,Kidney and Renal Pelvis,Asian/Pacific Islander,Female,49,6146632
525,2000,Kidney and Renal Pelvis,Asian/Pacific Islander,Male,99,5810867
526,2000,Kidney and Renal Pelvis,Black,Female,412,19252974
527,2000,Kidney and Renal Pelvis,Black,Male,632,17475735
528,2000,Kidney and Renal Pelvis,Hispanic,Female,195,17318115
529,2000,Kidney and Renal Pelvis,Hispanic,Male,372,18340219
530,2000,Kidney and Renal Pelvis,White,Female,4005,116819133
531,2000,Kidney and Renal Pelvis,White,Male,6475,113663749
532,2000,Larynx,Asian/Pacific Islander,Male,26,5810867
533,2000,Larynx,Black,Female,141,19252974
534,2000,Larynx,Black,Male,578,17475735
535,2000,Larynx,Hispanic,Female,19,17318115
536,2000,Larynx,Hispanic,Male,124,18340219
537,2000,Larynx,White,Female,670,116819133
538,2000,Larynx,White,Male,2426,113663749
539,2000,Leukemias,American Indian/Alaska Native,Female,34,1500265
540,2000,Leukemias,American Indian/Alaska Native,Male,38,1493056
541,2000,Leukemias,Asian/Pacific Islander,Female,141,6146632
542,2000,Leukemias,Asian/Pacific Islander,Male,193,5810867
543,2000,Leukemias,Black,Female,820,19252974
544,2000,Leukemias,Black,Male,933,17475735
545,2000,Leukemias,Hispanic,Female,444,17318115
546,2000,Leukemias,Hispanic,Male,597,18340219
547,2000,Leukemias,White,Female,8599,116819133
548,2000,Leukemias,White,Male,10639,113663749
549,2000,Lip,White,Male,52,113663749
550,2000,Liver and Intrahepatic Bile Duct,American Indian/Alaska Native,Female,33,1500265
551,2000,Liver and Intrahepatic Bile Duct,American Indian/Alaska Native,Male,65,1493056
552,2000,Liver and Intrahepatic Bile Duct,Asian/Pacific Islander,Female,313,6146632
553,2000,Liver and Intrahepatic Bile Duct,Asian/Pacific Islander,Male,603,5810867
554,2000,Liver and Intrahepatic Bile Duct,Black,Female,537,19252974
555,2000,Liver and Intrahepatic Bile Duct,Black,Male,1061,17475735
556,2000,Liver and Intrahepatic Bile Duct,Hispanic,Female,414,17318115
557,2000,Liver and Intrahepatic Bile Duct,Hispanic,Male,762,18340219
558,2000,Liver and Intrahepatic Bile Duct,White,Female,3857,116819133
559,2000,Liver and Intrahepatic Bile Duct,White,Male,6447,113663749
560,2000,Lung and Bronchus,American Indian/Alaska Native,Female,210,1500265
561,2000,Lung and Bronchus,American Indian/Alaska Native,Male,270,1493056
562,2000,Lung and Bronchus,Asian/Pacific Islander,Female,763,6146632
563,2000,Lung and Bronchus,Asian/Pacific Islander,Male,1297,5810867
564,2000,Lung and Bronchus,Black,Female,5910,19252974
565,2000,Lung and Bronchus,Black,Male,10143,17475735
566,2000,Lung and Bronchus,Hispanic,Female,1231,17318115
567,2000,Lung and Bronchus,Hispanic,Male,2406,18340219
568,2000,Lung and Bronchus,White,Female,58133,116819133
569,2000,Lung and Bronchus,White,Male,78700,113663749
570,2000,Lymphomas,American Indian/Alaska Native,Female,43,1500265
571,2000,Lymphomas,American Indian/Alaska Native,Male,45,1493056
572,2000,Lymphomas,Asian/Pacific Islander,Female,187,6146632
573,2000,Lymphomas,Asian/Pacific Islander,Male,214,5810867
574,2000,Lymphomas,Black,Female,694,19252974
575,2000,Lymphomas,Black,Male,785,17475735
576,2000,Lymphomas,Hispanic,Female,498,17318115
577,2000,Lymphomas,Hispanic,Male,623,18340219
578,2000,Lymphomas,White,Female,10594,116819133
579,2000,Lymphomas,White,Male,11454,113663749
580,2000,Male Breast,Black,Male,63,17475735
581,2000,Male Breast,Hispanic,Male,19,18340219
582,2000,Male Breast,White,Male,360,113663749
583,2000,Melanomas of the Skin,Asian/Pacific Islander,Female,19,6146632
584,2000,Melanomas of the Skin,Black,Female,75,19252974
585,2000,Melanomas of the Skin,Black,Male,60,17475735
586,2000,Melanomas of the Skin,Hispanic,Female,52,17318115
587,2000,Melanomas of the Skin,Hispanic,Male,92,18340219
588,2000,Melanomas of the Skin,White,Female,2731,116819133
589,2000,Melanomas of the Skin,White,Male,4514,113663749
590,2000,Mesothelioma,Black,Female,22,19252974
591,2000,Mesothelioma,Black,Male,82,17475735
592,2000,Mesothelioma,Hispanic,Male,50,18340219
593,2000,Mesothelioma,White,Female,432,116819133
594,2000,Mesothelioma,White,Male,1826,113663749
595,2000,Miscellaneous,American Indian/Alaska Native,Female,89,1500265
596,2000,Miscellaneous,American Indian/Alaska Native,Male,89,1493056
597,2000,Miscellaneous,Asian/Pacific Islander,Female,300,6146632
598,2000,Miscellaneous,Asian/Pacific Islander,Male,336,5810867
599,2000,Miscellaneous,Black,Female,2197,19252974
600,2000,Miscellaneous,Black,Male,2487,17475735
601,2000,Miscellaneous,Hispanic,Female,760,17318115
602,2000,Miscellaneous,Hispanic,Male,807,18340219
603,2000,Miscellaneous,White,Female,17880,116819133
604,2000,Miscellaneous,White,Male,17798,113663749
605,2000,Myeloma,American Indian/Alaska Native,Female,20,1500265
606,2000,Myeloma,American Indian/Alaska Native,Male,17,1493056
607,2000,Myeloma,Asian/Pacific Islander,Female,62,6146632
608,2000,Myeloma,Asian/Pacific Islander,Male,55,5810867
609,2000,Myeloma,Black,Female,989,19252974
610,2000,Myeloma,Black,Male,823,17475735
611,2000,Myeloma,Hispanic,Female,234,17318115
612,2000,Myeloma,Hispanic,Male,234,18340219
613,2000,Myeloma,White,Female,4247,116819133
614,2000,Myeloma,White,Male,4426,113663749
615,2000,Nasopharynx,Asian/Pacific Islander,Female,27,6146632
616,2000,Nasopharynx,Asian/Pacific Islander,Male,81,5810867
617,2000,Nasopharynx,Black,Female,29,19252974
618,2000,Nasopharynx,Black,Male,72,17475735
619,2000,Nasopharynx,Hispanic,Male,16,18340219
620,2000,Nasopharynx,White,Female,149,116819133
621,2000,Nasopharynx,White,Male,287,113663749
622,2000,Non-Hodgkin Lymphoma,American Indian/Alaska Native,Female,42,1500265
623,2000,Non-Hodgkin Lymphoma,American Indian/Alaska Native,Male,41,1493056
624,2000,Non-Hodgkin Lymphoma,Asian/Pacific Islander,Female,180,6146632
625,2000,Non-Hodgkin Lymphoma,Asian/Pacific Islander,Male,205,5810867
626,2000,Non-Hodgkin Lymphoma,Black,Female,641,19252974
627,2000,Non-Hodgkin Lymphoma,Black,Male,728,17475735
628,2000,Non-Hodgkin Lymphoma,Hispanic,Female,466,17318115
629,2000,Non-Hodgkin Lymphoma,Hispanic,Male,560,18340219
630,2000,Non-Hodgkin Lymphoma,White,Female,10054,116819133
631,2000,Non-Hodgkin Lymphoma,White,Male,10838,113663749
632,2000,"Nose, Nasal Cavity and Middle Ear",Black,Female,21,19252974
633,2000,"Nose, Nasal Cavity and Middle Ear",Black,Male,36,17475735
634,2000,"Nose, Nasal Cavity and Middle Ear",White,Female,143,116819133
635,2000,"Nose, Nasal Cavity and Middle Ear",White,Male,213,113663749
636,2000,Oral Cavity and Pharynx,American Indian/Alaska Native,Male,27,1493056
637,2000,Oral Cavity and Pharynx,Asian/Pacific Islander,Female,64,6146632
638,2000,Oral Cavity and Pharynx,Asian/Pacific Islander,Male,150,5810867
639,2000,Oral Cavity and Pharynx,Black,Female,269,19252974
640,2000,Oral Cavity and Pharynx,Black,Male,833,17475735
641,2000,Oral Cavity and Pharynx,Hispanic,Female,69,17318115
642,2000,Oral Cavity and Pharynx,Hispanic,Male,218,18340219
643,2000,Oral Cavity and Pharynx,White,Female,2193,116819133
644,2000,Oral Cavity and Pharynx,White,Male,3942,113663749
645,2000,Oropharynx,Black,Female,24,19252974
646,2000,Oropharynx,Black,Male,93,17475735
647,2000,Oropharynx,Hispanic,Male,18,18340219
648,2000,Oropharynx,White,Female,155,116819133
649,2000,Oropharynx,White,Male,266,113663749
650,2000,Other Biliary,Asian/Pacific Islander,Female,16,6146632
651,2000,Other Biliary,Asian/Pacific Islander,Male,22,5810867
652,2000,Other Biliary,Black,Female,62,19252974
653,2000,Other Biliary,Black,Male,38,17475735
654,2000,Other Biliary,Hispanic,Female,47,17318115
655,2000,Other Biliary,Hispanic,Male,33,18340219
656,2000,Other Biliary,White,Female,825,116819133
657,2000,Other Biliary,White,Male,747,113663749
658,2000,Other Digestive Organs,Black,Female,73,19252974
659,2000,Other Digestive Organs,Black,Male,52,17475735
660,2000,Other Digestive Organs,Hispanic,Male,24,18340219
661,2000,Other Digestive Organs,White,Female,384,116819133
662,2000,Other Digestive Organs,White,Male,379,113663749
663,2000,Other Endocrine including Thymus,Black,Female,70,19252974
664,2000,Other Endocrine including Thymus,Black,Male,47,17475735
665,2000,Other Endocrine including Thymus,Hispanic,Female,24,17318115
666,2000,Other Endocrine including Thymus,Hispanic,Male,38,18340219
667,2000,Other Endocrine including Thymus,White,Female,341,116819133
668,2000,Other Endocrine including Thymus,White,Male,397,113663749
669,2000,Other Female Genital Organs,Black,Female,49,19252974
670,2000,Other Female Genital Organs,Hispanic,Female,16,17318115
671,2000,Other Female Genital Organs,White,Female,351,116819133
672,2000,Other Leukemias,Asian/Pacific Islander,Female,49,6146632
673,2000,Other Leukemias,Asian/Pacific Islander,Male,66,5810867
674,2000,Other Leukemias,Black,Female,236,19252974
675,2000,Other Leukemias,Black,Male,277,17475735
676,2000,Other Leukemias,Hispanic,Female,130,17318115
677,2000,Other Leukemias,Hispanic,Male,148,18340219
678,2000,Other Leukemias,White,Female,2668,116819133
679,2000,Other Leukemias,White,Male,3153,113663749
680,2000,Other Male Genital Organs,White,Male,37,113663749
681,2000,Other Non-Epithelial Skin,Asian/Pacific Islander,Male,19,5810867
682,2000,Other Non-Epithelial Skin,Black,Female,52,19252974
683,2000,Other Non-Epithelial Skin,Black,Male,100,17475735
684,2000,Other Non-Epithelial Skin,Hispanic,Female,21,17318115
685,2000,Other Non-Epithelial Skin,Hispanic,Male,49,18340219
686,2000,Other Non-Epithelial Skin,White,Female,640,116819133
687,2000,Other Non-Epithelial Skin,White,Male,1431,113663749
688,2000,Other Oral Cavity and Pharynx,Black,Female,71,19252974
689,2000,Other Oral Cavity and Pharynx,Black,Male,239,17475735
690,2000,Other Oral Cavity and Pharynx,Hispanic,Male,42,18340219
691,2000,Other Oral Cavity and Pharynx,White,Female,351,116819133
692,2000,Other Oral Cavity and Pharynx,White,Male,864,113663749
693,2000,Other Urinary Organs,Black,Female,19,19252974
694,2000,Other Urinary Organs,White,Female,122,116819133
695,2000,Other Urinary Organs,White,Male,144,113663749
696,2000,Ovary,American Indian/Alaska Native,Female,28,1500265
697,2000,Ovary,Asian/Pacific Islander,Female,228,6146632
698,2000,Ovary,Black,Female,1073,19252974
699,2000,Ovary,Hispanic,Female,578,17318115
700,2000,Ovary,White,Female,12731,116819133
701,2000,Pancreas,American Indian/Alaska Native,Female,45,1500265
702,2000,Pancreas,American Indian/Alaska Native,Male,46,1493056
703,2000,Pancreas,Asian/Pacific Islander,Female,282,6146632
704,2000,Pancreas,Asian/Pacific Islander,Male,239,5810867
705,2000,Pancreas,Black,Female,1858,19252974
706,2000,Pancreas,Black,Male,1561,17475735
707,2000,Pancreas,Hispanic,Female,623,17318115
708,2000,Pancreas,Hispanic,Male,620,18340219
709,2000,Pancreas,White,Female,12909,116819133
710,2000,Pancreas,White,Male,12391,113663749
711,2000,Penis,Black,Male,19,17475735
712,2000,Penis,Hispanic,Male,24,18340219
713,2000,Penis,White,Male,194,113663749
714,2000,"Peritoneum, Omentum and Mesentery",Black,Female,26,19252974
715,2000,"Peritoneum, Omentum and Mesentery",White,Female,427,116819133
716,2000,"Peritoneum, Omentum and Mesentery",White,Male,34,113663749
717,2000,Pleura,White,Female,25,116819133
718,2000,Pleura,White,Male,42,113663749
719,2000,Prostate,American Indian/Alaska Native,Male,92,1493056
720,2000,Prostate,Asian/Pacific Islander,Male,300,5810867
721,2000,Prostate,Black,Male,5346,17475735
722,2000,Prostate,Hispanic,Male,1033,18340219
723,2000,Prostate,White,Male,25340,113663749
724,2000,Rectum and Rectosigmoid Junction,American Indian/Alaska Native,Female,19,1500265
725,2000,Rectum and Rectosigmoid Junction,American Indian/Alaska Native,Male,20,1493056
726,2000,Rectum and Rectosigmoid Junction,Asian/Pacific Islander,Female,74,6146632
727,2000,Rectum and Rectosigmoid Junction,Asian/Pacific Islander,Male,105,5810867
728,2000,Rectum and Rectosigmoid Junction,Black,Female,379,19252974
729,2000,Rectum and Rectosigmoid Junction,Black,Male,490,17475735
730,2000,Rectum and Rectosigmoid Junction,Hispanic,Female,155,17318115
731,2000,Rectum and Rectosigmoid Junction,Hispanic,Male,187,18340219
732,2000,Rectum and Rectosigmoid Junction,White,Female,3309,116819133
733,2000,Rectum and Rectosigmoid Junction,White,Male,4019,113663749
734,2000,Retroperitoneum,White,Female,119,116819133
735,2000,Retroperitoneum,White,Male,113,113663749
736,2000,Salivary Gland,Black,Female,16,19252974
737,2000,Salivary Gland,Black,Male,26,17475735
738,2000,Salivary Gland,Hispanic,Male,16,18340219
739,2000,Salivary Gland,White,Female,226,116819133
740,2000,Salivary Gland,White,Male,386,113663749
741,2000,Skin excluding Basal and Squamous,Asian/Pacific Islander,Female,25,6146632
742,2000,Skin excluding Basal and Squamous,Asian/Pacific Islander,Male,32,5810867
743,2000,Skin excluding Basal and Squamous,Black,Female,127,19252974
744,2000,Skin excluding Basal and Squamous,Black,Male,160,17475735
745,2000,Skin excluding Basal and Squamous,Hispanic,Female,73,17318115
746,2000,Skin excluding Basal and Squamous,Hispanic,Male,141,18340219
747,2000,Skin excluding Basal and Squamous,White,Female,3371,116819133
748,2000,Skin excluding Basal and Squamous,White,Male,5945,113663749
749,2000,Small Intestine,Black,Female,63,19252974
750,2000,Small Intestine,Black,Male,70,17475735
751,2000,Small Intestine,Hispanic,Female,20,17318115
752,2000,Small Intestine,Hispanic,Male,25,18340219
753,2000,Small Intestine,White,Female,433,116819133
754,2000,Small Intestine,White,Male,462,113663749
755,2000,Soft Tissue including Heart,Asian/Pacific Islander,Female,37,6146632
756,2000,Soft Tissue including Heart,Asian/Pacific Islander,Male,32,5810867
757,2000,Soft Tissue including Heart,Black,Female,243,19252974
758,2000,Soft Tissue including Heart,Black,Male,173,17475735
759,2000,Soft Tissue including Heart,Hispanic,Female,92,17318115
760,2000,Soft Tissue including Heart,Hispanic,Male,99,18340219
761,2000,Soft Tissue including Heart,White,Female,1567,116819133
762,2000,Soft Tissue including Heart,White,Male,1633,113663749
763,2000,Stomach,American Indian/Alaska Native,Female,32,1500265
764,2000,Stomach,American Indian/Alaska Native,Male,41,1493056
765,2000,Stomach,Asian/Pacific Islander,Female,292,6146632
766,2000,Stomach,Asian/Pacific Islander,Male,381,5810867
767,2000,Stomach,Black,Female,958,19252974
768,2000,Stomach,Black,Male,1218,17475735
769,2000,Stomach,Hispanic,Female,456,17318115
770,2000,Stomach,Hispanic,Male,655,18340219
771,2000,Stomach,White,Female,4035,116819133
772,2000,Stomach,White,Male,5688,113663749
773,2000,Testis,Black,Male,25,17475735
774,2000,Testis,Hispanic,Male,44,18340219
775,2000,Testis,White,Male,306,113663749
776,2000,Thyroid,Asian/Pacific Islander,Female,36,6146632
777,2000,Thyroid,Asian/Pacific Islander,Male,16,5810867
778,2000,Thyroid,Black,Female,88,19252974
779,2000,Thyroid,Black,Male,38,17475735
780,2000,Thyroid,Hispanic,Female,61,17318115
781,2000,Thyroid,Hispanic,Male,31,18340219
782,2000,Thyroid,White,Female,650,116819133
783,2000,Thyroid,White,Male,494,113663749
784,2000,Tongue,Asian/Pacific Islander,Female,18,6146632
785,2000,Tongue,Asian/Pacific Islander,Male,17,5810867
786,2000,Tongue,Black,Female,48,19252974
787,2000,Tongue,Black,Male,157,17475735
788,2000,Tongue,Hispanic,Female,17,17318115
789,2000,Tongue,Hispanic,Male,59,18340219
790,2000,Tongue,White,Female,583,116819133
791,2000,Tongue,White,Male,939,113663749
792,2000,Tonsil,Black,Male,69,17475735
793,2000,Tonsil,White,Female,113,116819133
794,2000,Tonsil,White,Male,313,113663749
795,2000,"Trachea, Mediastinum and Other Respiratory Organs",Black,Male,18,17475735
796,2000,"Trachea, Mediastinum and Other Respiratory Organs",White,Female,85,116819133
797,2000,"Trachea, Mediastinum and Other Respiratory Organs",White,Male,152,113663749
